raceId,season,raceNumber,Grand Prix,Race Date,Driver Code,Team Code,Driver POS Standings,Laps,Team Race Points,Nationality,Team Name,Team Country,Team Champ Points,Team Champ Pos,Team Champ Wins,Driver Champ Points,Driver Champ Pos,Driver Champ Wins,Circuit Name,Race Location,Race Country,Winner
32,2008,15,33.0,20080928,22,11,18,14,0.0,5.0,14.0,9.0,14.0,9.0,0.0,11.0,14.0,0.0,26.0,13.0,23.0,False
32,2008,15,33.0,20080928,12,4,16,13,10.0,5.0,28.0,4.0,51.0,4.0,1.0,13.0,13.0,0.0,26.0,13.0,23.0,False
33,2008,16,20.0,20081012,4,4,4,67,15.0,29.0,28.0,4.0,66.0,4.0,2.0,48.0,7.0,2.0,18.0,23.0,13.0,True
33,2008,16,20.0,20081012,9,2,6,67,8.0,26.0,6.0,5.0,128.0,3.0,1.0,72.0,3.0,1.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,8,6,2,67,8.0,13.0,10.0,8.0,142.0,1.0,7.0,63.0,4.0,2.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,12,4,12,67,15.0,5.0,28.0,4.0,66.0,4.0,2.0,18.0,12.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,15,7,7,67,4.0,20.0,34.0,9.0,50.0,5.0,0.0,30.0,9.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,20,5,9,67,3.0,15.0,33.0,8.0,34.0,6.0,1.0,30.0,8.0,1.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,13,6,5,67,8.0,5.0,10.0,8.0,142.0,1.0,7.0,79.0,2.0,5.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,17,9,13,67,1.0,2.0,27.0,1.0,29.0,7.0,0.0,21.0,10.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,2,2,16,67,8.0,15.0,6.0,5.0,128.0,3.0,1.0,56.0,5.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,7,5,10,67,3.0,14.0,33.0,8.0,34.0,6.0,1.0,4.0,17.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,3,3,15,67,0.0,15.0,36.0,2.0,26.0,8.0,0.0,17.0,13.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,1,1,1,67,0.0,6.0,22.0,2.0,135.0,2.0,5.0,84.0,1.0,4.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,22,11,17,66,0.0,5.0,14.0,9.0,14.0,9.0,0.0,11.0,14.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,18,11,18,66,0.0,6.0,14.0,9.0,14.0,9.0,0.0,3.0,18.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,6,3,14,66,0.0,21.0,36.0,2.0,26.0,8.0,0.0,9.0,15.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,21,10,20,21,0.0,20.0,11.0,6.0,0.0,10.0,0.0,0.0,19.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,5,1,3,16,0.0,13.0,22.0,2.0,135.0,2.0,5.0,51.0,6.0,1.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,16,10,19,8,0.0,15.0,11.0,6.0,0.0,10.0,0.0,0.0,20.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,10,7,8,6,4.0,15.0,34.0,9.0,50.0,5.0,0.0,20.0,11.0,0.0,18.0,23.0,13.0,False
33,2008,16,20.0,20081012,14,9,11,0,1.0,6.0,27.0,1.0,29.0,7.0,0.0,8.0,16.0,0.0,18.0,23.0,13.0,False
34,2008,17,10.0,20081019,1,1,1,56,10.0,6.0,22.0,2.0,145.0,2.0,6.0,94.0,1.0,5.0,31.0,26.0,7.0,True
34,2008,17,10.0,20081019,13,6,3,56,14.0,5.0,10.0,8.0,156.0,1.0,7.0,87.0,2.0,5.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,8,6,2,56,14.0,13.0,10.0,8.0,156.0,1.0,7.0,69.0,4.0,2.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,4,4,4,56,6.0,29.0,28.0,4.0,72.0,4.0,2.0,53.0,6.0,2.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,2,2,9,56,7.0,15.0,6.0,5.0,135.0,3.0,1.0,60.0,5.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,9,2,11,56,7.0,26.0,6.0,5.0,135.0,3.0,1.0,75.0,3.0,1.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,10,7,12,56,2.0,15.0,34.0,9.0,52.0,5.0,0.0,22.0,10.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,12,4,10,56,6.0,5.0,28.0,4.0,72.0,4.0,2.0,19.0,12.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,20,5,6,56,0.0,15.0,33.0,8.0,34.0,6.0,1.0,30.0,8.0,1.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,14,9,15,56,0.0,6.0,27.0,1.0,29.0,7.0,0.0,8.0,16.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,22,11,13,56,0.0,5.0,14.0,9.0,14.0,9.0,0.0,11.0,14.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,6,3,17,56,0.0,21.0,36.0,2.0,26.0,8.0,0.0,9.0,15.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,7,5,8,56,0.0,14.0,33.0,8.0,34.0,6.0,1.0,4.0,17.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,17,9,16,56,0.0,2.0,27.0,1.0,29.0,7.0,0.0,21.0,11.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,3,3,14,55,0.0,15.0,36.0,2.0,26.0,8.0,0.0,17.0,13.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,18,11,18,55,0.0,6.0,14.0,9.0,14.0,9.0,0.0,3.0,18.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,21,10,20,55,0.0,20.0,11.0,6.0,0.0,10.0,0.0,0.0,19.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,5,1,5,49,10.0,13.0,22.0,2.0,145.0,2.0,6.0,51.0,7.0,1.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,16,10,19,13,0.0,15.0,11.0,6.0,0.0,10.0,0.0,0.0,20.0,0.0,31.0,26.0,7.0,False
34,2008,17,10.0,20081019,15,7,7,2,2.0,20.0,34.0,9.0,52.0,5.0,0.0,30.0,9.0,0.0,31.0,26.0,7.0,False
35,2008,18,7.0,20081102,13,6,1,71,16.0,5.0,10.0,8.0,172.0,1.0,8.0,97.0,2.0,6.0,6.0,32.0,5.0,True
35,2008,18,7.0,20081102,4,4,6,71,8.0,29.0,28.0,4.0,80.0,4.0,2.0,61.0,5.0,2.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,8,6,3,71,16.0,13.0,10.0,8.0,172.0,1.0,8.0,75.0,3.0,2.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,20,5,7,71,5.0,15.0,33.0,8.0,39.0,6.0,1.0,35.0,8.0,1.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,1,1,4,71,6.0,6.0,22.0,2.0,151.0,2.0,6.0,98.0,1.0,5.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,10,7,10,71,4.0,15.0,34.0,9.0,56.0,5.0,0.0,25.0,10.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,5,1,5,71,6.0,13.0,22.0,2.0,151.0,2.0,6.0,53.0,7.0,1.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,15,7,2,71,4.0,20.0,34.0,9.0,56.0,5.0,0.0,31.0,9.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,17,9,12,71,0.0,2.0,27.0,1.0,29.0,7.0,0.0,21.0,11.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,2,2,8,70,0.0,15.0,6.0,5.0,135.0,3.0,1.0,60.0,6.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,9,2,13,70,0.0,26.0,6.0,5.0,135.0,3.0,1.0,75.0,4.0,1.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,3,3,18,70,0.0,15.0,36.0,2.0,26.0,8.0,0.0,17.0,13.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,18,11,17,70,0.0,6.0,14.0,9.0,14.0,9.0,0.0,3.0,18.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,7,5,9,70,5.0,14.0,33.0,8.0,39.0,6.0,1.0,4.0,17.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,22,11,15,70,0.0,5.0,14.0,9.0,14.0,9.0,0.0,11.0,14.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,16,10,20,69,0.0,15.0,11.0,6.0,0.0,10.0,0.0,0.0,20.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,6,3,16,69,0.0,21.0,36.0,2.0,26.0,8.0,0.0,9.0,15.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,21,10,19,69,0.0,20.0,11.0,6.0,0.0,10.0,0.0,0.0,19.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,12,4,11,0,8.0,5.0,28.0,4.0,80.0,4.0,2.0,19.0,12.0,0.0,6.0,32.0,5.0,False
35,2008,18,7.0,20081102,14,9,14,0,0.0,6.0,27.0,1.0,29.0,7.0,0.0,8.0,16.0,0.0,6.0,32.0,5.0,False
36,2007,1,2.0,20070318,8,6,1,58,13.0,13.0,10.0,8.0,13.0,1.0,1.0,10.0,1.0,1.0,0.0,14.0,0.0,True
36,2007,1,2.0,20070318,4,1,2,58,14.0,29.0,22.0,2.0,14.0,11.0,0.0,8.0,2.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,1,1,4,58,14.0,6.0,22.0,2.0,14.0,11.0,0.0,6.0,3.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,2,2,3,58,5.0,15.0,6.0,5.0,5.0,2.0,0.0,5.0,4.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,21,4,6,58,4.0,20.0,28.0,4.0,4.0,3.0,0.0,4.0,5.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,13,6,22,58,13.0,5.0,10.0,8.0,13.0,1.0,1.0,3.0,6.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,3,3,12,57,2.0,15.0,36.0,2.0,2.0,4.0,0.0,2.0,7.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,23,7,9,57,1.0,15.0,34.0,9.0,1.0,5.0,0.0,1.0,8.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,15,7,8,57,1.0,20.0,34.0,9.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,5,4,13,57,4.0,13.0,28.0,4.0,4.0,3.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,22,11,16,57,0.0,5.0,14.0,9.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,11,8,10,57,0.0,21.0,32.0,9.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,17,9,7,57,0.0,2.0,27.0,1.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,24,5,19,57,0.0,20.0,33.0,8.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,18,11,14,57,0.0,6.0,14.0,9.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,19,8,11,56,0.0,6.0,32.0,9.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,16,12,20,56,0.0,15.0,30.0,3.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,25,3,15,48,2.0,3.0,36.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,14,9,18,48,0.0,6.0,27.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,9,2,5,36,5.0,26.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,26,5,17,28,0.0,0.0,33.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
36,2007,1,2.0,20070318,27,12,21,10,0.0,12.0,30.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,False
37,2007,2,22.0,20070408,4,1,2,56,18.0,29.0,22.0,2.0,32.0,11.0,1.0,18.0,1.0,1.0,30.0,10.0,15.0,True
37,2007,2,22.0,20070408,1,1,4,56,18.0,6.0,22.0,2.0,32.0,11.0,1.0,14.0,3.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,8,6,3,56,10.0,13.0,10.0,8.0,23.0,1.0,1.0,16.0,2.0,1.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,2,2,5,56,5.0,15.0,6.0,5.0,10.0,2.0,0.0,10.0,4.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,13,6,1,56,10.0,5.0,10.0,8.0,23.0,1.0,1.0,7.0,6.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,21,4,12,56,4.0,20.0,28.0,4.0,8.0,3.0,0.0,7.0,5.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,15,7,8,56,2.0,20.0,34.0,9.0,3.0,4.0,0.0,2.0,7.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,5,4,11,56,4.0,13.0,28.0,4.0,8.0,3.0,0.0,1.0,9.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,25,3,19,56,0.0,3.0,36.0,2.0,2.0,5.0,0.0,0.0,11.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,17,9,10,56,0.0,2.0,27.0,1.0,0.0,6.0,0.0,0.0,12.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,22,11,22,55,0.0,5.0,14.0,9.0,0.0,7.0,0.0,0.0,13.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,18,11,15,55,0.0,6.0,14.0,9.0,0.0,7.0,0.0,0.0,15.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,11,8,14,55,0.0,21.0,32.0,9.0,0.0,8.0,0.0,0.0,14.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,26,5,17,55,0.0,0.0,33.0,8.0,0.0,9.0,0.0,0.0,17.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,23,7,9,55,2.0,15.0,34.0,9.0,3.0,4.0,0.0,1.0,10.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,19,8,18,55,0.0,6.0,32.0,9.0,0.0,8.0,0.0,0.0,18.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,24,5,16,55,0.0,20.0,33.0,8.0,0.0,9.0,0.0,0.0,16.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,9,2,7,55,5.0,26.0,6.0,5.0,10.0,2.0,0.0,0.0,20.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,3,3,6,42,0.0,15.0,36.0,2.0,2.0,5.0,0.0,2.0,8.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,14,9,13,36,0.0,6.0,27.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,27,12,20,7,0.0,12.0,30.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,10.0,15.0,False
37,2007,2,22.0,20070408,16,12,21,0,0.0,15.0,30.0,3.0,0.0,10.0,0.0,0.0,19.0,0.0,30.0,10.0,15.0,False
38,2007,3,5.0,20070415,13,6,1,57,16.0,5.0,10.0,8.0,39.0,1.0,2.0,17.0,4.0,1.0,7.0,25.0,3.0,True
38,2007,3,5.0,20070415,1,1,2,57,12.0,6.0,22.0,2.0,44.0,11.0,1.0,22.0,3.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,8,6,3,57,16.0,13.0,10.0,8.0,39.0,1.0,2.0,22.0,2.0,1.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,2,2,5,57,8.0,15.0,6.0,5.0,18.0,2.0,0.0,15.0,5.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,4,1,4,57,12.0,29.0,22.0,2.0,44.0,11.0,1.0,22.0,1.0,1.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,9,2,6,57,8.0,26.0,6.0,5.0,18.0,2.0,0.0,3.0,8.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,15,7,9,57,2.0,20.0,34.0,9.0,5.0,4.0,0.0,4.0,7.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,21,4,7,57,1.0,20.0,28.0,4.0,9.0,3.0,0.0,8.0,6.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,5,4,12,57,1.0,13.0,28.0,4.0,9.0,3.0,0.0,1.0,10.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,3,3,10,57,0.0,15.0,36.0,2.0,2.0,5.0,0.0,2.0,9.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,25,3,11,56,0.0,3.0,36.0,2.0,2.0,5.0,0.0,0.0,12.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,23,7,14,56,2.0,15.0,34.0,9.0,5.0,4.0,0.0,1.0,11.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,22,11,15,56,0.0,5.0,14.0,9.0,0.0,7.0,0.0,0.0,14.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,27,12,22,55,0.0,12.0,30.0,3.0,0.0,10.0,0.0,0.0,18.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,16,12,20,53,0.0,15.0,30.0,3.0,0.0,10.0,0.0,0.0,20.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,19,8,13,51,0.0,6.0,32.0,9.0,0.0,8.0,0.0,0.0,21.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,17,9,8,41,0.0,2.0,27.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,14,9,21,36,0.0,6.0,27.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,11,8,17,34,0.0,21.0,32.0,9.0,0.0,8.0,0.0,0.0,15.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,24,5,18,26,0.0,20.0,33.0,8.0,0.0,9.0,0.0,0.0,17.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,18,11,16,0,0.0,6.0,14.0,9.0,0.0,7.0,0.0,0.0,16.0,0.0,7.0,25.0,3.0,False
38,2007,3,5.0,20070415,26,5,19,0,0.0,0.0,33.0,8.0,0.0,9.0,0.0,0.0,19.0,0.0,7.0,25.0,3.0,False
39,2007,4,34.0,20070513,13,6,1,65,10.0,5.0,10.0,8.0,49.0,1.0,3.0,27.0,3.0,2.0,13.0,18.0,24.0,True
39,2007,4,34.0,20070513,1,1,4,65,14.0,6.0,22.0,2.0,58.0,11.0,1.0,30.0,1.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,4,1,2,65,14.0,29.0,22.0,2.0,58.0,11.0,1.0,28.0,2.0,1.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,9,2,5,65,5.0,26.0,6.0,5.0,23.0,2.0,0.0,8.0,6.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,14,9,9,65,4.0,6.0,27.0,1.0,4.0,6.0,0.0,4.0,9.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,3,3,11,65,3.0,15.0,36.0,2.0,5.0,4.0,0.0,5.0,8.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,5,4,8,65,2.0,13.0,28.0,4.0,11.0,3.0,0.0,3.0,11.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,11,8,13,64,1.0,21.0,32.0,9.0,1.0,7.0,0.0,1.0,12.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,21,4,10,64,2.0,20.0,28.0,4.0,11.0,3.0,0.0,8.0,7.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,22,11,12,64,0.0,5.0,14.0,9.0,0.0,8.0,0.0,0.0,15.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,19,8,15,64,1.0,6.0,32.0,9.0,1.0,7.0,0.0,0.0,17.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,18,11,14,64,0.0,6.0,14.0,9.0,0.0,8.0,0.0,0.0,18.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,16,12,20,63,0.0,15.0,30.0,3.0,0.0,9.0,0.0,0.0,19.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,27,12,21,63,0.0,12.0,30.0,3.0,0.0,9.0,0.0,0.0,20.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,2,2,7,46,5.0,15.0,6.0,5.0,23.0,2.0,0.0,15.0,5.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,23,7,17,44,0.0,15.0,34.0,9.0,5.0,5.0,0.0,1.0,13.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,24,5,16,19,0.0,20.0,33.0,8.0,0.0,10.0,0.0,0.0,21.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,26,5,22,9,0.0,0.0,33.0,8.0,0.0,10.0,0.0,0.0,22.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,8,6,3,9,10.0,13.0,10.0,8.0,49.0,1.0,3.0,22.0,4.0,1.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,15,7,6,8,0.0,20.0,34.0,9.0,5.0,5.0,0.0,4.0,10.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,17,9,19,7,4.0,2.0,27.0,1.0,4.0,6.0,0.0,0.0,16.0,0.0,13.0,18.0,24.0,False
39,2007,4,34.0,20070513,25,3,18,1,3.0,3.0,36.0,2.0,5.0,4.0,0.0,0.0,14.0,0.0,13.0,18.0,24.0,False
40,2007,5,26.0,20070527,4,1,1,78,18.0,29.0,22.0,2.0,76.0,11.0,2.0,38.0,1.0,2.0,14.0,17.0,17.0,True
40,2007,5,26.0,20070527,1,1,2,78,18.0,6.0,22.0,2.0,76.0,11.0,2.0,38.0,2.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,13,6,3,78,7.0,5.0,10.0,8.0,56.0,1.0,3.0,33.0,3.0,2.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,21,4,4,77,5.0,20.0,28.0,4.0,16.0,3.0,0.0,13.0,6.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,9,2,8,77,7.0,26.0,6.0,5.0,30.0,2.0,0.0,12.0,7.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,2,2,7,77,7.0,15.0,6.0,5.0,30.0,2.0,0.0,18.0,5.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,25,3,11,77,2.0,3.0,36.0,2.0,7.0,4.0,0.0,2.0,12.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,8,6,16,77,7.0,13.0,10.0,8.0,56.0,1.0,3.0,23.0,4.0,1.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,26,5,18,77,0.0,0.0,33.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,22,11,9,77,0.0,5.0,14.0,9.0,0.0,9.0,0.0,0.0,16.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,18,11,10,77,0.0,6.0,14.0,9.0,0.0,9.0,0.0,0.0,18.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,3,3,5,77,2.0,15.0,36.0,2.0,7.0,4.0,0.0,5.0,8.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,5,4,15,76,5.0,13.0,28.0,4.0,16.0,3.0,0.0,3.0,11.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,14,9,13,76,0.0,6.0,27.0,1.0,4.0,6.0,0.0,4.0,9.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,15,7,14,76,0.0,20.0,34.0,9.0,5.0,5.0,0.0,4.0,10.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,23,7,20,76,0.0,15.0,34.0,9.0,5.0,5.0,0.0,1.0,14.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,11,8,21,76,0.0,21.0,32.0,9.0,1.0,7.0,0.0,1.0,13.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,19,8,17,76,0.0,6.0,32.0,9.0,1.0,7.0,0.0,0.0,19.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,27,12,22,70,0.0,12.0,30.0,3.0,0.0,10.0,0.0,0.0,21.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,16,12,19,53,0.0,15.0,30.0,3.0,0.0,10.0,0.0,0.0,20.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,17,9,6,17,0.0,2.0,27.0,1.0,4.0,6.0,0.0,0.0,17.0,0.0,14.0,17.0,17.0,False
40,2007,5,26.0,20070527,24,5,12,2,0.0,20.0,33.0,8.0,0.0,8.0,0.0,0.0,22.0,0.0,14.0,17.0,17.0,False
41,2007,6,9.0,20070610,1,1,1,70,12.0,6.0,22.0,2.0,88.0,11.0,3.0,48.0,1.0,1.0,10.0,19.0,6.0,True
41,2007,6,9.0,20070610,2,2,3,70,8.0,15.0,6.0,5.0,38.0,2.0,0.0,26.0,5.0,0.0,10.0,19.0,6.0,False
41,2007,6,9.0,20070610,25,3,19,70,6.0,3.0,36.0,2.0,13.0,4.0,0.0,8.0,8.0,0.0,10.0,19.0,6.0,False
41,2007,6,9.0,20070610,5,4,22,70,5.0,13.0,28.0,4.0,21.0,3.0,0.0,8.0,9.0,0.0,10.0,19.0,6.0,False
41,2007,6,9.0,20070610,8,6,4,70,4.0,13.0,10.0,8.0,60.0,1.0,3.0,27.0,4.0,1.0,10.0,19.0,6.0,False
41,2007,6,9.0,20070610,11,8,11,70,3.0,21.0,32.0,9.0,4.0,7.0,0.0,4.0,12.0,0.0,10.0,19.0,6.0,False
41,2007,6,9.0,20070610,4,1,2,70,12.0,29.0,22.0,2.0,88.0,11.0,3.0,40.0,2.0,2.0,10.0,19.0,6.0,False
